loop_id,label,p2ll
4932,0,2.1049678547709987
4933,2,0.9933669160236404
4934,2,2.1646419741987626
4935,1,2.03858418948695
4936,1,2.1562538620897507
4937,2,3.4279814671578865
4938,2,2.712837045071158
4939,4,1.3343103441002875
4940,4,2.1229340556226646
4941,4,1.9006591382186353
4942,2,2.5503157947393476
4943,2,1.55336075249981
4944,4,2.055040015221825
4945,4,1.5162752996542215
4946,4,1.4173350838006549
4947,1,1.2060146511597514
4948,4,3.58176506694005
4949,4,3.2946409215829053
4950,4,0.8855219340824333
4951,4,1.3546824332242946
4952,2,1.2778622991540372
4953,2,1.559261537544047
4954,4,2.624641341492011
4955,2,2.0572186570349733
4956,1,1.9873488777658417
4957,4,2.625657792105123
4958,1,2.3123509695315216
4959,4,2.31295685996079
4960,4,1.239649415620154
4961,3,2.3641184594385334
4962,3,2.7585711016008228
4963,3,3.7313854692839628
4964,3,1.6516027866574212
4965,3,1.355125028421914
4966,3,2.6561284871422544
4967,3,2.6561284871422544
4968,3,1.6987986341364543
4969,3,1.4675035751193162
4970,0,1.5453731345503632
4971,0,1.7372211660644743
4972,0,1.7044050726019468
4973,1,1.513215464271671
4974,1,1.513215464271671
4975,0,2.0987540665413644
4976,0,1.6595547072337018
4977,0,1.7024365337741396
4978,1,1.8266247488835232
4979,1,2.1593903346692964
4980,0,2.509656132795671
4981,1,1.2628699937991896
4982,0,2.621524909671144
4983,1,1.8272092464041654
4984,1,1.9829060620239403
4985,1,1.8132971793220527
4986,1,2.403800021480632
4987,2,2.8989275148731446
4988,1,1.2823196276691209
4989,4,1.5247941401336134
4990,3,1.1805872350614441
4991,3,1.861967872035548
4992,3,1.8249337100415097
4993,3,1.1949837202391804
4994,1,1.863984522544666
4995,1,1.2590158377680363
4996,0,1.8816149290571702
4997,0,
4998,0,
4999,0,
5000,4,1.9176693643489486
5001,4,1.3035496688773422
5002,4,1.2207544648697908
5003,4,1.3146488907937255
5004,4,3.0566657575715452
5005,4,1.8314509732740676
5006,1,1.783165366148269
5007,0,
5008,0,1.7630373058861333
5009,3,
5010,3,
5011,3,1.6747500930384434
5012,3,1.6747500930384434
5013,3,1.9351072677729555
5014,3,1.4695729311258372
5015,0,3.5335722194331045
5016,0,3.2553405427650604
5017,0,2.498417120588239
5018,0,2.936775938770821
5019,0,4.588003537744502
5020,0,3.1802190222008484
5021,0,1.717242652193204
5022,0,1.3657962269362478
5023,0,1.488731667243566
5024,4,1.2530515505568178
5025,4,1.7370290521447123
5026,4,1.845363523008732
5027,4,1.220556082334348
5028,1,0.9605432855658735
5029,0,2.025993898275696
5030,0,1.5801920227079334
5031,4,1.8040020110276218
5032,4,2.0176538571149187
5033,1,1.4176080288165294
5034,4,1.001388552619888
5035,0,2.312444068321774
5036,0,2.131238813856436
5037,3,2.6956063470201763
5038,3,2.363196636141841
5039,3,1.931624243324535
5040,3,3.211433950585813
5041,3,2.786373739941032
5042,2,1.6466693010752003
5043,2,1.6179103402868797
5044,2,2.6251627553336117
5045,1,1.7761609242296736
5046,0,1.5873282921429421
5047,0,1.5873282921429421
5048,1,2.201068382606974
5049,1,1.9507880798043624
5050,3,1.611507146982113
5051,3,
5052,3,
5053,3,1.2209208948949004
5054,1,1.6256868682044063
5055,1,1.4936642550520134
5056,1,1.2934917678130042
5057,0,
5058,0,0.9481508588997746
5059,0,1.8938607630724205
5060,2,2.125460855340836
5061,0,1.120036955275425
5062,0,1.7429873626871795
5063,0,2.4559422452325252
5064,1,1.1273596349018726
5065,2,2.0233305694943224
5066,1,
5067,1,
5068,1,
5069,2,
5070,0,
5071,1,
5072,0,
5073,0,
5074,0,
5075,1,1.8661567107843549
5076,1,
5077,1,
5078,4,1.2665245460295722
5079,0,1.3075674297027444
5080,1,
5081,0,4.556320624524748
5082,0,3.691341211663552
5083,1,
5084,1,
5085,0,2.84690418944683
5086,0,
5087,0,1.2364799683532666
5088,3,1.9222384733171118
5089,3,1.7478237422176963
5090,5,2.249480524157128
5091,5,1.9685443248929848
5092,5,1.98479307202203
5093,5,1.7505716826485238
5094,5,1.8143353126737567
5095,5,1.6888755577984993
5096,5,1.9465383012870638
5097,5,1.9348684452270475
5098,5,2.0808766000036205
5099,5,1.9998588839408695
5100,3,1.7885118706035392
5101,3,1.7305026276681539
5102,3,1.01219038871803
5103,3,2.2931634375876286
5104,3,1.4134743917873234
5105,3,1.561130008579757
5106,1,2.39337240779247
5107,5,1.4824429807178805
5108,5,1.5951256939211735
5109,5,1.6356911203476754
5110,5,2.2177818400465132
5111,5,2.0916902738540553
5112,5,2.4030224396634727
5113,5,1.3635108787719206
5114,3,2.7522494953777055
5115,3,1.6522219567490968
5116,3,1.3587634352761722
5117,3,2.1993373481247342
5118,5,2.069043988722174
5119,3,2.1993373481247342
5120,3,1.4481733339939145
5121,3,1.082450995366412
5122,3,2.2045330065245508
5123,3,0.9868125420731848
5124,3,1.4237799953826358
5125,3,1.70808436709697
5126,3,0.872268063195286
5127,3,
5128,1,
5129,1,
5130,5,
5131,5,
5132,2,
5133,1,1.484969785269718
5134,4,1.2801190928745552
5135,1,1.0760324985235659
5136,0,1.3671403909787392
5137,1,1.146018778320173
5138,2,1.5311904267492462
5139,2,2.5905796496842246
5140,1,2.291537505108686
5141,2,1.616012738752361
5142,1,2.291537505108686
5143,4,3.2610472531990413
5144,4,1.2181705189757566
5145,4,1.4398946325999038
5146,4,2.6054104406103957
5147,4,3.7633804959888364
5148,4,1.4398946325999038
5149,4,2.0278997348735746
5150,1,1.7415124311718528
5151,2,2.85618036040546
5152,2,2.85618036040546
5153,2,1.5140941902500766
5154,2,2.904049377061231
5155,2,2.6780646355311375
5156,1,2.3587741049978335
5157,1,2.22246072599366
5158,5,1.92868142165043
5159,5,1.92868142165043
5160,2,1.503244012911824
5161,4,1.4434695070730938
5162,4,1.0457706893639624
5163,2,2.554808738100515
5164,2,
5165,4,1.977015084287038
5166,1,2.4874680829078275
5167,1,2.3781710679600137
5168,1,1.3966760322509582
5169,1,1.4367257979919248
5170,0,2.3031753713328493
5171,1,2.3482228476230356
5172,1,1.622928643976124
5173,1,2.2900472511245487
5174,1,2.2900472511245487
5175,2,
5176,1,
5177,2,
5178,2,
5179,1,
5180,1,
5181,1,
5182,1,
5183,3,0.9443580642321859
5184,3,1.9187251274234312
5185,1,1.3206297918624363
5186,3,3.0015056118574917
5187,3,2.9874454943803403
5188,3,1.928256438282956
5189,3,2.296388104942926
5190,3,1.4223987422026192
5191,3,1.3867043143565663
5192,3,1.208811580206486
5193,3,1.7136722032359353
5194,3,1.7746682227724906
5195,0,1.43920548217773
5196,0,2.118400267798427
5197,0,3.7985705068673123
5198,0,1.6492845780055887
5199,1,1.633516638638545
5200,0,2.7389697734929515
5201,0,0.7840138971540178
5202,0,2.8709625081798653
5203,0,2.5725339006503947
5204,0,2.1980690907880027
5205,0,2.779640000515654
5206,0,1.0477945623228868
5207,1,1.145964899346445
5208,1,1.5637516475244324
5209,1,1.6851541306968474
5210,0,1.2037746038993635
5211,0,1.347215443324852
5212,1,1.1650978542693742
5213,1,1.3367497151233547
5214,5,1.7429968071493895
5215,4,2.4625564186121736
5216,2,2.621895015610629
5217,4,1.0970070715622375
5218,4,1.334341172217883
5219,3,1.7914137146975209
5220,3,2.304400969136313
5221,3,2.1486675976378
5222,3,1.0495973356852901
5223,1,1.1906824722378528
5224,1,
5225,2,2.083674525687095
5226,1,
5227,1,1.9758191907814235
5228,1,2.1487981529157967
5229,4,1.3117281238271417
5230,4,1.8406548812510373
5231,4,1.6024418418727602
5232,1,0.8563957962051161
5233,5,1.44551163701006
5234,4,1.3892957525364298
5235,0,2.507910927768701
5236,0,1.2895667936956143
5237,2,1.1055114932834018
5238,4,1.0822329016774819
5239,1,0.9386346077880842
5240,2,1.7407451973952033
5241,1,1.13286067516949
5242,5,2.14365388300355
5243,1,1.9821216504737291
5244,2,2.1331674707842567
5245,3,2.264265188145354
5246,3,1.4525177632911486
5247,4,0.8344598790785884
5248,3,1.5747134229457012
5249,3,1.1542060004112016
5250,2,1.5215441582679239
5251,3,1.6041058551999203
5252,3,2.267831905694822
5253,2,2.6468997518635793
5254,3,1.6859989274050438
5255,2,2.312366540238398
5256,2,1.592910696950844
5257,2,1.809967193272237
5258,2,1.8282075004901668
5259,4,1.4155424641500154
5260,2,0.8892426279446107
5261,2,2.1238305471124863
5262,4,1.3496880610792164
5263,4,1.5209037593522645
5264,4,1.5940557363882766
5265,2,1.9595264524042766
5266,2,2.4080298174486487
5267,2,1.4607288791520745
5268,4,
5269,2,
5270,2,
5271,2,2.9452730876634816
5272,2,3.296935026611894
5273,4,1.1607863171828305
5274,4,1.2755786019605637
5275,4,
5276,4,
5277,2,
5278,2,1.9798357204730432
5279,2,1.832336662018159
5280,2,1.9798357204730432
5281,5,2.1149780125677613
5282,4,1.346560307085184
5283,2,2.035381346319178
5284,2,2.9400209466795757
5285,3,1.5624084342988824
5286,2,1.6823837230858443
5287,5,1.350293527377187
5288,2,1.3552246730128954
5289,5,1.3371165786884471
5290,5,1.2905631799336976
5291,5,1.7730489249798913
5292,2,1.651417234205329
5293,2,1.5282194233630544
5294,5,1.4152021523683647
5295,5,1.6620188727865046
5296,5,
5297,3,1.5658439404364333
5298,2,2.1900039063865986
5299,2,2.0126909931528205
5300,3,2.470290551439306
5301,3,2.021981979205136
5302,3,2.4355552713555326
5303,4,1.473626999635787
5304,2,3.1440655748815622
5305,2,1.2981853972519422
5306,2,3.1440655748815622
5307,3,0.7956085770387393
5308,2,1.3592684564668698
5309,2,2.9906809945341513
5310,1,0.9577107082745121
5311,2,3.162203869189723
5312,2,1.024145061684659
5313,2,3.309076190102336
5314,2,1.1102971056903148
5315,2,1.441064651994948
5316,4,2.7180979522267834
5317,4,2.2760328853072584
5318,4,1.5692361792391605
5319,0,1.1327187965716365
5320,2,1.4738826782716354
5321,4,1.3822865185090507
5322,4,1.312033266497905
5323,1,0.8704452203661246
5324,1,1.137050461508056
5325,1,1.1545373362027866
5326,1,2.161913316974004
5327,2,1.929272068805627
5328,4,2.6946554415338433
5329,2,2.1078936243437654
5330,4,1.6037512586486693
5331,4,1.2491254204605684
5332,5,2.0671132346472554
5333,5,2.4368063500283808
5334,3,1.1117850965118823
5335,4,1.7640590078819576
5336,4,1.4622401045525755
5337,5,2.2138397649632826
5338,4,1.19855686958294
5339,1,1.197079740876932
5340,5,1.823708604050351
5341,5,1.477151902855036
5342,2,1.6765504937034394
5343,4,2.544370365086542
5344,2,1.9458840681706768
5345,4,4.3409707962700566
5346,4,2.1998329737599605
5347,1,2.148182022507237
5348,1,3.195319760798882
5349,1,1.0937649479621003
5350,1,1.6608959813893123
5351,1,1.691470189233625
5352,1,2.0631122407832665
5353,2,1.6946306822573687
5354,1,2.6750022394782245
5355,1,2.4098864702835967
5356,1,1.5918008788555669
5357,1,1.24741902358813
5358,1,2.967840667820523
5359,1,2.2405671792552857
5360,3,
5361,3,
5362,3,1.4631920549529767
5363,3,1.5535872164344025
5364,3,2.370639865704614
5365,3,2.370639865704614
5366,3,1.408870452788751
5367,5,
5368,4,1.854327986841983
5369,5,2.1367969117879917
5370,5,
5371,1,1.683691280289765
5372,5,1.8465505682885226
5373,5,1.5936625885151354
5374,5,
5375,5,
5376,3,
5377,3,
5378,4,1.129582976964676
5379,4,1.5106475617500394
5380,5,2.8525503568377766
5381,4,2.4872775253188824
5382,5,2.8525503568377766
5383,4,1.8702812194890408
5384,2,1.824144088082243
5385,4,2.0449544427825552
5386,2,1.6977296900011913
5387,2,2.7195361717310287
5388,1,1.8855786306484001
5389,2,
5390,1,3.093060414415281
5391,4,1.1765482197681763
5392,2,2.0839175571572977
5393,1,1.6731408394409564
5394,4,1.5729598866301733
5395,2,2.5356776019340863
5396,5,1.8517145556316037
5397,1,1.8690677650265985
5398,5,2.4258435601488215
5399,2,2.3241941904194268
5400,4,3.419650623917187
5401,2,2.243412557539448
5402,4,1.816691542661001
5403,2,2.2180897042623045
5404,2,1.2345410142335487
5405,4,1.816691542661001
5406,2,2.2180897042623045
5407,2,2.2345408006224856
5408,4,1.7882214344476886
5409,4,1.9598188071249631
5410,4,0.7819190484202626
5411,4,1.1218824857986038
5412,2,1.3148930377807801
5413,4,1.4969019463237954
5414,3,1.588516170892098
5415,1,0.8587223235423127
5416,1,1.2173444608610589
5417,2,1.476464053461346
5418,2,1.6661983597346675
5419,1,1.3291886700527682
5420,2,1.936064518385537
5421,3,1.3957666189299116
5422,4,1.803290436925523
5423,4,1.4706566909227416
5424,4,1.686502450419922
5425,1,
5426,4,1.155006196139063
5427,1,
5428,1,
5429,1,
5430,2,
5431,2,
5432,3,1.8650212934569554
5433,3,1.2171206513999577
5434,2,1.7627011250209754
5435,2,1.2334203118937754
5436,2,1.8332107750730202
5437,5,1.9810077922872946
5438,4,2.139444222783528
5439,5,1.9667091814961926
5440,5,1.129414167704128
5441,4,1.5941001492027342
5442,4,1.6442849596678633
5443,2,2.561988836246855
5444,2,1.617864360676943
5445,2,1.387388024040389
5446,4,0.9225580715841154
5447,4,0.8848864663163979
5448,2,2.1620434139905154
5449,2,1.693576769725913
5450,5,1.5734035642953899
5451,5,1.9702584106545213
5452,5,2.4056234296472043
5453,5,1.198037318251033
5454,4,1.7230169913436566
5455,2,2.1810184932011705
5456,4,0.9495245439843484
5457,2,
5458,2,1.0834808040062327
5459,2,1.9229408656574272
5460,2,1.1696980413742728
5461,2,1.3681311542704562
5462,4,1.9435388152861874
5463,2,3.337309585303741
5464,2,3.337309585303741
5465,4,1.6582343677204574
5466,2,1.8813407064887921
5467,4,1.3835462126827691
5468,2,2.258258667257742
5469,4,1.4857794035858927
5470,4,1.3345594315311913
5471,4,1.3631099248807281
5472,2,2.114220563909437
5473,2,1.5186039463743581
5474,4,1.7313768028696739
5475,2,1.4028139491470524
5476,4,0.8007235090668464
5477,4,1.168381816930399
5478,4,1.9765556918592404
5479,2,1.1586791513361088
5480,4,1.109412386721393
5481,2,1.0881483775270073
5482,5,1.9421170025347465
5483,5,1.6276618919108594
5484,5,1.994491117653496
5485,5,1.7700373556355018
5486,5,1.9180186663929812
5487,2,0.9774214722263733
5488,2,0.9833278331129398
5489,4,0.6435178275100305
5490,5,
5491,4,
5492,4,
5493,4,
5494,1,1.4817556689373341
5495,1,1.4817556689373341
5496,4,3.6023397624596583
5497,1,1.4586919983126363
5498,0,
5499,0,2.0203825403532116
5500,0,1.9136682470832753
5501,0,
5502,1,1.2509189530649716
5503,2,
5504,2,
5505,2,
5506,2,1.3936241577401691
5507,4,2.674422802527969
5508,4,1.514330601714637
5509,4,2.7536654121100756
5510,4,1.7764095400403486
5511,2,2.5732595388095363
5512,4,0.9998887594247484
5513,2,1.992599688710291
5514,2,2.136332764853245
5515,4,1.2786098143727307
5516,4,1.5663657887420495
5517,4,1.7422726827524158
5518,4,1.2582079658693077
5519,5,2.214681097332089
5520,5,3.9780717319575776
5521,1,1.7353128739823032
5522,1,1.5883556227563074
5523,5,3.0082360544663262
5524,5,4.256763554913969
5525,0,2.307661383534468
5526,5,2.1887952925747607
5527,3,1.1327053702974108
5528,3,2.458689576431835
5529,3,1.2245276523861295
5530,5,1.7693589898913509
5531,3,1.1451372032051388
5532,3,1.2667334566623916
5533,3,0.9442523766178608
5534,4,1.3636169561962772
5535,2,1.2699602150385845
5536,2,1.1901255214425892
5537,4,1.3611388138469211
5538,2,1.4831779591279495
5539,2,1.2019497582624656
5540,3,0.7850568010338389
5541,2,1.7220854973676674
5542,5,2.5079070560114243
5543,5,2.051251060427461
5544,3,1.5106600888887018
5545,5,1.6224554515688605
5546,3,1.9371989831743683
5547,3,2.429227184494104
5548,5,1.592406648044011
5549,3,1.9709631550030333
5550,3,2.150086650167186
5551,5,1.9085855298376468
5552,2,1.8919951242613922
5553,3,3.049672161308366
5554,5,2.1909365908368277
5555,4,
5556,2,
5557,4,
5558,4,
5559,4,
5560,2,
5561,4,1.6246449704109647
5562,4,1.248208006179953
5563,2,1.504307568758178
5564,4,1.4176046129159754
5565,4,1.3759667329374339
5566,2,1.6876282894585828
5567,2,1.6721183179075756
5568,2,1.6574409435637085
5569,2,1.7543864313677602
5570,4,3.0763813533698148
5571,4,3.6531649056780533
5572,2,2.5633484108133753
5573,2,1.3887971990063166
5574,2,1.3615061643664363
5575,2,
5576,4,1.84492396410131
5577,4,1.8543712723979366
5578,4,1.1864001287593586
5579,2,1.3829671229159908
5580,2,2.5180251836420044
5581,4,1.9497826004899033
5582,2,1.5625634663789776
5583,4,0.8341811656632816
5584,4,0.852479411503103
5585,4,0.8711330037170999
5586,4,2.1556463394610095
5587,4,1.2196421496324472
5588,4,2.1556463394610095
5589,4,1.2196421496324472
5590,4,1.0301935602947185
5591,4,1.3867485265203663
5592,4,1.482173349228139
5593,2,1.2729962711409728
5594,2,1.821367650507712
5595,2,1.535677757253708
5596,4,1.3354775176596116
5597,2,3.0352729314224725
5598,4,1.1249480203022018
5599,2,2.202473650576728
5600,2,1.6498880471180757
5601,4,0.8560114237014516
5602,4,2.1691964619947814
5603,4,1.8814370026480294
5604,4,2.0488340310771553
5605,2,2.793760433739548
5606,4,1.170487046559014
5607,2,2.3731469863323302
5608,1,2.590511748696629
5609,1,2.130377158622566
5610,1,2.7754378650763494
5611,2,0.9607249057389794
5612,4,1.2627363414966666
5613,4,1.5003494941834692
5614,4,1.7241386580827436
5615,2,1.8059989821386049
5616,5,1.5873932968879971
5617,5,1.866210585906075
5618,5,2.6437267154860824
5619,5,1.182355699949909
5620,5,2.5155958909609426
5621,5,2.2038935318164747
5622,5,2.5155958909609426
5623,3,1.2099765950527088
5624,5,2.1548177462651306
5625,5,2.163126217945333
5626,3,0.8977917625095214
5627,3,1.5576442560537074
5628,2,1.1333140645776278
5629,5,
5630,5,1.9318718609656493
5631,5,
5632,5,1.4890308761950377
5633,3,2.2408160388379623
5634,3,2.108278225079492
5635,3,1.3773306475613656
5636,5,2.1879251230846846
5637,1,2.5993059193593893
5638,1,2.5993059193593893
5639,2,2.4455588730326263
5640,2,2.8071277898802593
5641,2,1.498906753252519
5642,2,2.608698972440005
5643,2,2.3271768795993664
5644,4,1.996815695417777
5645,2,2.0826831511552877
5646,1,2.307958589733401
5647,1,2.1861380456112656
5648,0,2.0674218634505177
5649,0,1.8526627107868743
5650,1,1.397808820907836
5651,1,
5652,1,
5653,1,
5654,1,1.2732231027019065
5655,1,1.2558104919857023
5656,4,1.0672600784174922
5657,1,3.3712106233144374
5658,4,1.4279783124700067
5659,4,1.4279783124700067
5660,1,1.319428690581117
5661,5,1.9259238325242896
5662,2,1.8584777765305691
5663,2,2.225598914377344
5664,5,1.6413684757726834
5665,3,1.0879680782977392
5666,3,1.120414059087084
5667,1,2.326725343885417
5668,1,1.5541695552054124
5669,4,1.3308458623956358
5670,5,3.2997170350417284
5671,4,2.8205072873016803
5672,1,2.2804960853068956
5673,1,1.9117828380023583
5674,0,2.2496079630533883
5675,0,1.7146117023829897
5676,1,2.0269441816951748
5677,1,1.1002383315768276
5678,0,1.0747306535200276
5679,4,2.081536751877152
5680,4,2.081536751877152
5681,4,1.1464381162736481
5682,5,1.2735342510591088
5683,5,1.7922189483798203
5684,3,1.4027043380084605
5685,5,1.8238022763226291
5686,5,1.3925932808264445
5687,5,2.195645400239056
5688,3,2.421363890466603
5689,5,2.1211464994060902
5690,3,1.411403674206216
5691,5,1.7652358874487053
5692,3,1.955940068064534
5693,5,1.3258997727509754
5694,5,1.618439249540786
5695,3,1.817907773724301
5696,3,1.4770599546090162
5697,3,1.8186348217720933
5698,3,1.8201843815640795
5699,3,1.8904886582722034
5700,3,0.918720200895119
5701,3,1.441909087025547
5702,3,0.854904329273942
5703,5,1.218866482013638
5704,5,1.7933700338826266
5705,5,2.4057480406526395
5706,3,1.3370658339628698
5707,2,1.4152658719580276
5708,2,3.501647049727811
5709,2,2.2526226566435694
5710,4,0.9909774464505565
5711,4,0.9880347364057414
5712,2,1.5202073334147215
5713,2,1.3115675184274824
5714,2,1.5799569646725142
5715,5,1.8309915845786646
5716,4,1.1095201024324748
5717,2,2.2759323697082015
5718,4,1.3367995557726777
5719,2,1.620168903743488
5720,2,2.5095046559116163
5721,2,1.791476954225141
5722,0,0.9342643442675568
5723,0,2.0164231076467467
5724,0,1.0348071136817745
5725,0,1.1722256181686108
5726,0,2.2361070381639774
5727,0,1.737624347111765
5728,0,1.3079592088489214
5729,0,1.748461241519102
5730,0,1.470410380918871
5731,1,0.9700262021000726
5732,5,
5733,5,1.7565550029717603
5734,5,1.567193466701482
5735,2,1.5352787245743453
5736,3,
5737,3,2.419146310946934
5738,5,2.19090618101109
5739,5,2.19090618101109
5740,3,2.540893605628327
5741,5,2.399021934479709
5742,5,1.9892650715431608
5743,5,2.224599122913297
5744,2,1.2543389291911862
5745,2,1.5398042099946856
5746,2,1.7123843452817253
5747,3,1.188187153225757
5748,2,3.0102288486253954
5749,3,1.1264497694944875
5750,2,3.776713084799316
5751,3,1.1984322040414657
5752,4,2.098502793132451
5753,2,2.1788863272932675
5754,3,2.8893976264269816
5755,3,2.4763755901925006
5756,4,1.110820214805941
5757,2,1.2879962441580413
5758,5,1.8933513574214909
5759,5,2.1245713189792124
5760,2,1.7898569732391667
5761,2,1.9864359396959075
5762,2,1.4810242315487117
5763,3,1.5743591474038914
5764,0,1.2208279941055362
5765,1,1.7985061585927344
5766,1,1.5982572690217987
5767,1,1.5337588201937906
5768,1,1.4183309615161106
5769,0,2.236310568034723
5770,1,2.032042444886685
5771,1,2.032042444886685
5772,1,1.294323987300894
5773,1,1.3413107043473307
5774,3,1.5111040816376924
5775,5,
5776,3,
5777,5,
5778,3,
5779,2,
5780,4,0.9829090140766222
5781,1,
5782,1,
5783,4,
5784,1,
5785,1,1.2632821439612605
5786,1,2.8696897990448442
5787,1,1.0671641547461808
5788,1,1.6626720560822257
5789,0,0.9270518673497101
5790,3,1.0272497938869514
5791,5,1.416206914355841
5792,3,
5793,3,1.8185039395598612
5794,3,1.9137628670872657
5795,3,
5796,5,1.916784931121557
5797,3,1.6330153773006142
5798,1,1.0387827358629165
5799,3,0.7927587449532671
5800,3,1.3075068545112798
5801,1,1.3247899545428632
5802,1,1.3134891171729872
5803,1,1.1487933646568347
5804,4,1.7466725732871764
5805,1,1.9786447586019726
5806,0,1.640030073858035
5807,0,1.8793469996020387
5808,0,2.212213497630905
5809,0,1.060937332864451
5810,0,1.6707245308620053
5811,0,1.490671150114558
5812,0,1.8250069394750246
5813,0,1.6784989743481726
5814,1,1.6347880748126469
5815,1,1.1847345642934377
5816,1,1.4633795586814482
5817,1,2.05422204627132
5818,0,
5819,0,1.515718895442408
5820,5,1.8753538434785495
5821,3,1.1584273096867057
5822,5,1.453781206382816
5823,3,2.230674540963762
5824,3,2.5325321429275722
5825,3,2.3749501684313783
5826,3,1.9591577197154786
5827,3,1.4551395492840795
5828,3,2.049739512102887
5829,1,1.8876624598446035
5830,1,2.5484460638916118
5831,1,2.6466694064737566
5832,2,1.1464235549849633
5833,2,
5834,4,
5835,2,2.6675356109700386
5836,2,2.23241751564464
5837,2,3.4780431577420603
5838,2,1.9430344103245323
5839,2,1.9692860675762713
5840,5,2.4772535405512643
5841,2,3.4780431577420603
5842,2,1.8815265822293448
5843,5,2.420105993362043
5844,3,1.8065686489064234
5845,5,2.2395686183846464
5846,3,0.8117377211201832
5847,3,0.8748598398381909
5848,5,1.5790035730387082
5849,5,2.1596723356563645
5850,4,1.1644984925637825
5851,2,1.618773681977034
5852,2,2.000483337598635
5853,4,1.2209020215935984
5854,4,1.7728279628883161
5855,4,1.7728279628883161
5856,4,1.5075249498752077
5857,4,1.6521163601674642
5858,2,1.6578178324731463
5859,2,1.70795449561577
5860,2,2.8580157509541846
5861,2,3.2061046606416763
5862,4,1.470876547391556
5863,2,1.7980795948048325
5864,2,2.0025741285947647
5865,2,2.2049626124223054
5866,5,1.5769815977739936
5867,1,3.1526036262097072
5868,1,2.7980380896621626
5869,1,1.567406754513195
5870,1,1.4600177792092879
5871,4,1.632990034217782
5872,4,1.3465967271729864
5873,5,1.3458270602931783
5874,3,2.6170631740052217
5875,5,2.3106301396945215
5876,3,2.6170631740052217
5877,5,1.730471430256458
5878,5,1.806642499534116
5879,5,2.367756517521607
5880,5,1.5997389673421833
5881,3,1.9341387164947703
5882,1,3.0990156689437387
5883,3,2.8427051721510552
5884,3,2.236379076390337
5885,1,3.0990156689437387
5886,1,1.1009206421388507
5887,1,0.933818507582788
5888,3,1.1497261869009099
5889,1,1.2117476336544075
5890,1,1.6590963739884317
5891,2,2.7664509151222583
5892,2,
5893,4,0.8694829972203638
5894,4,1.1165747395393024
5895,2,1.7134112924246208
5896,0,2.982242472770129
5897,4,0.9586836470756148
5898,1,4.015759387291582
5899,2,2.444943210045791
5900,1,2.4491327170653467
5901,1,2.2819174846512116
5902,1,2.7107063821815127
5903,2,1.8178766050221733
5904,2,1.5698522957498728
5905,4,1.405904245178429
5906,4,1.0782330197728076
5907,4,1.1979943996875626
5908,2,1.5997684302947028
5909,2,1.4698464607436525
5910,2,1.363839049640979
5911,2,1.3258023512124406
5912,3,1.9807078385547123
5913,3,1.7364676430601222
5914,3,1.7530139771820248
5915,2,1.5431137385207068
5916,2,2.2174030011218586
5917,1,1.5488502235408057
5918,2,1.59438475881098
5919,4,0.7656213641046029
5920,2,1.607590814541314
5921,2,1.4837773678911854
5922,2,0.9165390601560902
5923,4,1.8771032633052707
5924,4,1.819214556245322
5925,4,1.697886655068931
5926,4,2.0041100756595283
5927,4,1.2678010841154783
5928,4,1.2369498856743637
5929,4,1.358036203273259
5930,4,0.994422479566859
5931,4,1.555864468844847
5932,4,3.5493299226738015
5933,4,1.3942406686590718
5934,1,1.9121026335477085
5935,4,3.5493299226738015
5936,0,3.343147266775614
5937,1,2.3340074411136156
5938,1,2.8678026218035746
5939,1,1.9663875871406102
5940,1,3.3036699231651125
5941,1,1.383047897544062
5942,0,1.4571070024275163
5943,0,1.5507729810781983
5944,2,1.3116790151659623
5945,4,1.4561715492893959
5946,4,1.3742457537351163
5947,5,2.2486081348434848
5948,4,1.4810454623107734
5949,2,1.6483871639796697
5950,4,1.2027695038780088
5951,1,1.385365184699546
5952,2,1.9080088669669963
5953,4,1.2080826124357376
5954,4,2.0989695277747438
5955,4,0.9677958716915929
5956,2,0.7069969329643381
5957,4,0.6941489110802626
5958,4,1.0937107283630918
5959,2,1.6664860172659062
5960,5,2.2024631736929106
5961,2,1.8362686143294462
5962,5,2.014195096178235
5963,4,0.535755884911553
5964,4,2.912994244578426
5965,4,2.912994244578426
5966,2,0.7937212806623065
5967,4,1.0777330338184086
5968,2,2.0690380295713564
5969,2,1.3715799294235802
5970,2,1.2290902446290228
5971,2,1.9181868096629162
5972,2,2.5512824710885207
5973,4,1.5641016405792205
5974,4,1.7341338224386815
5975,4,1.9050768768457251
5976,2,1.5307859714942238
5977,4,1.3895713834296317
5978,2,1.6494411339980866
5979,2,2.3094547223236743
5980,2,1.5477067160798843
5981,4,2.059592010854875
5982,4,2.4554556247162935
5983,4,2.059592010854875
5984,2,1.9059949133321465
5985,2,2.5433047850454544
5986,4,1.3318529838117854
5987,2,2.2452362848121084
5988,4,0.921245897543859
5989,4,1.027428004744218
5990,4,1.315328496731391
5991,2,2.5526547478036066
5992,4,2.7953628736891685
5993,4,0.6860354809869624
5994,2,1.4142591312621815
5995,4,0.5967270163707579
5996,0,1.4699657415840792
5997,0,
5998,0,1.4787508040487303
5999,0,2.621120010154613
6000,0,2.00773563489508
6001,0,
6002,0,
6003,0,1.1122211829413449
6004,0,2.8546350386643637
6005,1,2.173428499841779
6006,2,2.148073433776031
6007,1,1.8861506408254536
6008,1,1.9631555653569523
6009,4,1.1609394495206093
